;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5021;110;398;287;290;1270;10,08;18,02;94,31;86,1;109,23;36,26;165,96;00:45:33;2,16;1,7;5,68;5,75;25,01;7,77;28,18;15,8;69,94;81,91;2,42;81,91;473,71;40,8;29,88;
ALTARE ;4603;101;310;266;260;1072;9,15;16,88;65,82;83,79;87,3;41,03;170,61;00:45:30;1,9;1,82;5,79;5,66;23,29;6,73;19;19;71;73;1;73;424,57;39,62;33,01;
BIANCU;5357;118;416;303;315;1485;10,76;18,25;115,57;85,51;117,59;33,59;145,46;00:45:33;2,19;1,6;5,65;5,89;27,72;7,76;19;13;71;80;3;80;531,63;43,81;32,56;
CADILI;5409;119;536;373;355;1548;11,17;21,42;128,66;122,29;137,43;34,83;251,13;00:45:31;2,54;2,26;6,9;6,56;28,61;9,9;31;20;95;96;4;96;609,24;46,76;33,16;
COCCO;4932;108;618;365;361;1364;10,37;23,72;176,81;121,45;155,53;38,62;278,18;00:45:33;3,15;2,46;7,4;7,33;27,66;12,53;45;28;88;107;3;107;452,47;45,49;30,64;
EMERSON;4382;96;173;185;191;804;8,43;13,27;41,26;49,6;58,16;39,78;79,1;00:45:33;1,33;1,13;4,23;4,36;18,35;3,95;13;8;35;54;1;54;253,29;31,33;27;
GIANDONATO;4431;97;133;187;202;856;8,59;14,12;8,84;53,14;71,91;38,99;59,89;00:45:33;1,62;1,2;4,23;4,56;19,33;3;26;11;49;69;0;69;305,32;32,48;25,62;
LA ROSA ;5016;110;359;277;288;1249;10,02;17,6;80,39;75,53;104,87;36,83;136,68;00:45:33;2,09;1,51;5,53;5,73;24,9;7,15;27;14;64;79;4;79;504,83;40,29;28,26;
LADINETTI;5488;120;453;334;344;1513;11,16;19,76;85,74;97,79;129,56;32,85;175,48;00:45:33;2,36;1,78;6,08;6,27;27,58;8,25;38;17;71;100;1;100;557,02;44,29;28,88;
PENNINGTON;5304;124;540;277;290;1576;11,25;17,47;126,79;79,74;101,86;32,15;176,27;00:42:52;1,92;1,5;5,21;5,47;29,72;10,19;28;14;78;87;4;87;667,05;45,53;29,55;
RAGATZU;4974;109;419;289;279;1154;9,96;17,73;107,29;86,73;121,3;33,67;176,43;00:45:30;2,44;1,74;5,8;5,61;23,19;8,42;34;13;73;69;3;69;402,11;38,67;30,11;
