;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;8334;97;1067;427;394;2067;9;19,97;93,76;154,71;135,56;0;174,29;01:26:03;1,6;1,85;5,14;4,7;24,18;12,26;45,56;34,11;124,78;144,56;1,67;144,56;695,89;38,43;0;
BIANCU;10243;105;1805;537;525;2870;9,89;21,51;136,77;195,96;182,34;0;272,86;01:37:26;1,78;1,91;5,24;5,13;28,02;17,63;57;38;137;169;2;169;1162,06;43,34;0;
DORATIOTTO ;6307;100;930;416;335;1522;9,52;23,02;102,73;167,49;105,6;0;219,17;01:03:04;1,67;2,66;6,59;5,32;24,13;14,74;37;37;121;115;2;115;555,01;41,03;0;
GOZZI;7394;74;379;373;313;1282;6,79;18,31;5,5;118,44;91,69;0;52,41;01:39:44;1,24;1,6;5,04;4,23;17,34;5,13;39;19;94;113;0;113;328,24;29,61;0;
LA ROSA ;8083;83;542;448;358;1473;7,67;19,45;42,34;163,95;99,74;0;126,35;01:37:26;1,23;2,03;5,55;4,43;18,22;6,7;26;36;115;136;1;136;342,65;31,8;0;
MURONI;10575;109;1524;502;537;3159;10,13;20,63;178,08;180,8;201,28;0;194,24;01:37:26;1,9;1,71;4,74;5,08;29,87;14,41;73;35;175;228;3;228;1028,27;44,49;0;
PARIGI;7163;112;1123;379;327;1950;10,37;19,72;28,34;140,74;111,11;0;165,27;01:04:01;1,55;1,96;5,29;4,56;27,22;15,68;31;34;113;108;0;108;788,43;42,53;0;
PISANO;5546;88;619;262;236;1200;8,08;18,15;86,4;87,06;75,21;0;103,33;01:02:45;1,36;1,57;4,72;4,25;21,64;11,16;21;16;69;84;2;84;349,81;34,56;0;
PITZALIS;8710;89;999;447;431;1985;8,31;20,06;121,31;160,6;157,3;0;178,82;01:37:26;1,81;1,84;5,13;4,95;22,79;11,47;46;39;137;148;1;148;607,13;36,49;0;
VALLOCCHIA;10989;115;1679;478;484;3162;10,65;19,25;142,41;177,34;195,74;0;256,14;01:35:13;1,78;1,61;4,35;4,4;28,77;15,28;80;53;162;200;4;200;1101,42;43,25;0;
