;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;10460;105;695;514;523;2495;9,45;15,62;135,58;154,03;192,83;38,26;262,88;01:39:13;1,81;1,45;4,84;4,92;23,44;6,47;48,6;23,73;137,14;153;2,97;153;921,11;38,01;29,17;
ALTARE ;7111;100;330;392;365;1559;9,03;16,18;57,96;114,83;122,32;40,16;164,76;01:10:49;1,72;1,61;5,51;5,13;21,92;4,64;36;21;112;120;2;120;544,71;37,41;28,26;
ARBOLEDA;10882;112;823;663;691;3120;10,4;20,05;158;206,96;261,61;38,59;331,69;01:37:11;2,4;1,9;6,09;6,35;28,67;7,57;57;33;184;199;3;199;1030,05;45,57;30,73;
CADILI;6210;121;693;299;344;1825;10,98;17,43;206,45;94,5;139,49;34,29;201,58;00:51:25;2,25;1,52;4,81;5,55;29,39;11,15;35;15;85;103;6;103;608,43;44,75;30,09;
COCCO;7670;99;445;308;330;1789;8,69;13,05;50,14;82,21;118,84;40,77;130,51;01:17:14;1,55;1,07;4,02;4,3;23,33;5,8;29;9;86;100;1;100;879,6;36,65;28,48;
EMERSON;7976;90;300;306;294;1318;7,79;11,85;48,79;77,66;100,33;42,39;130,45;01:28:34;1,26;0,97;3,84;3,69;16,53;3,76;25;12;68;87;0;87;371,16;28,44;31,16;
GIANDONATO;7177;93;172;233;258;1146;7,95;10,88;4,1;70,35;75,83;40,82;73,11;01:17:31;1,06;0,98;3,25;3,59;15,97;2,4;13;13;69;65;0;65;350,94;27,34;24,87;
LADINETTI;9555;112;554;545;520;2498;10,28;18,12;91,4;176,46;192,23;37,13;247,44;01:25:01;2,01;1,85;5,71;5,45;26,15;5,8;51;23;119;147;2;147;962,47;42,62;28,05;
LELLA ;5750;123;454;361;362;1626;11,3;18,86;78,8;116,86;128,37;32,01;176,81;00:46:49;2,23;2,03;6,28;6,29;28,27;7,89;32;11;97;110;2;110;614,73;45,64;29,04;
PENNINGTON;9238;121;733;422;450;2517;10,79;15,62;102,71;113,29;172,24;32,14;213,6;01:16:38;1,86;1,23;4,57;4,87;27,25;7,93;49;15;119;152;2;152;1056,4;42,17;30,43;
PISANO;9587;97;592;379;389;1938;8,47;13,25;131,97;116,33;147,18;41,02;209,49;01:39:12;1,54;1,21;3,95;4,05;20,21;6,17;43;20;107;100;2;100;699;33,08;29,59;
RAGATZU;10523;106;996;593;580;2532;9,66;17,68;257,99;180,58;231,64;36,88;424,68;01:39:13;2,2;1,72;5,63;5,51;24,06;9,47;56;36;156;158;6;158;955,81;39,63;30,19;
