;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1292;86;292;71;65;422;8,06;20,92;43,75;24,03;23,08;0;41,07;00:15:00;1,78;1,86;5,47;5,04;32,6;22,66;8,5;6,9;24,6;26,2;1,4;26,2;164,79;47,98;0;
BELLODI ;1155;77;194;60;55;317;7,12;19,48;26,58;17,88;18,5;0;32,27;00:15:00;1,6;1,55;5,16;4,77;27,48;16,79;6;5;25;22;1;22;113,7;42,84;0;
BIANCU;1321;88;311;71;75;424;8,26;21,24;56,77;27,72;25,95;0;41,68;00:15:00;1,96;2,1;5,37;5,66;32,07;23,51;9;6;27;31;2;31;137,79;47,03;0;
CALAMAI;1376;92;248;65;63;440;8,4;18,37;0;24,17;19,81;0;24,67;00:15:00;1,44;1,76;4,75;4,55;31,96;18,04;8;9;23;24;0;24;195,1;46,51;0;
CETER;1266;84;368;77;73;448;8,07;23,55;61,5;24,22;29,68;0;57,74;00:15:00;2,34;1,91;6,1;5,8;35,4;29,08;7;5;23;27;3;27;205,34;50,69;0;
COTALI;1309;87;281;92;71;409;8,24;22,2;57,36;28,81;23,34;0;60,42;00:15:00;1,78;2,2;7,05;5,46;31,22;21,46;11;8;28;23;1;23;161,4;48,42;0;
PINNA S.;1162;77;310;52;48;391;7,16;19,48;80,69;17,92;21,23;0;44,09;00:15:00;1,83;1,54;4,46;4,13;33,61;26,65;7;6;20;19;3;19;158,02;48,05;0;
PIREDDA;1367;91;268;73;69;459;8,51;20,71;22,59;26,1;20,82;0;29,31;00:15:00;1,52;1,91;5,34;5,05;33,57;19,61;8;7;23;28;1;28;195,72;50,24;0;
RAGATZU;1421;95;311;76;62;437;8,78;19,77;26,51;23,45;26,17;0;32,85;00:15:00;1,84;1,65;5,34;4,36;30,76;21,86;11;4;24;34;1;34;162,55;45,33;0;
VALLOCCHIA;1333;89;359;66;68;502;8,41;22,4;59,25;22,26;29,65;0;43,01;00:15:00;2,23;1,67;4,94;5,12;37,66;26,93;13;11;24;31;1;31;160,4;52,54;0;
VERGARA;1211;81;274;75;67;391;7,61;21,97;46,3;27,81;15,63;0;44,62;00:15:00;1,29;2,3;6,18;5,54;32,28;22,65;5;8;29;23;1;23;157,86;48,15;0;
