;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5567;112;450;314;310;1465;10,23;17,86;109,35;104,96;115,06;35,51;179,66;00:49:38;2,06;1,87;5,62;5,56;26,14;7,98;28,22;18;79,78;85,67;2,56;85,67;554,02;42,35;29,67;
BIANCU;5345;105;233;268;248;1266;9,43;16,33;20,74;82,05;93,43;38,59;111,26;00:51:01;1,75;1,53;5,01;4,65;23,68;4,36;22;15;69;73;0;73;528,46;39,26;26,98;
CHIERICO;8894;125;762;501;479;2521;11,34;17,44;205,04;165,71;190,06;29,94;297,05;01:11:17;2,14;1,86;5,63;5,39;28,35;8,57;53;31;120;136;6;136;939,49;44,68;30,24;
GIANDONATO;4752;103;225;209;234;1105;9,18;15;14,93;58,76;83,15;36,77;70,38;00:46:04;1,75;1,24;4,4;4,93;23,26;4,74;21;10;59;85;1;85;458,57;36,96;25,84;
LA ROSA ;1914;97;196;128;122;480;9;19,53;74,5;46,08;33,83;45,5;77,25;00:19:40;1,77;2,41;6,71;6,35;25,09;10,25;5;12;31;25;2;25;160,95;43,04;31,34;
LELLA ;9402;124;955;536;512;2764;11,25;17,67;267,06;182,92;182,09;32,12;318,99;01:16:07;1,94;1,95;5,71;5,45;29,4;10,16;42;29;144;139;6;139;1068,73;45,72;30,89;
OCCHIONI;1606;115;265;107;104;543;10,88;22,05;43,23;35,47;40,76;41,18;81,15;00:13:56;2,54;2,21;6,67;6,48;33,79;16,5;13;5;28;26;1;26;200,52;51,89;29,87;
PINNA S.;4130;117;365;299;316;1088;11,13;23,08;73,99;122,96;131,71;32,17;193,33;00:35:21;3,19;2,98;7,24;7,64;26,34;8,84;29;21;78;90;2;90;341,95;45,6;29,69;
RAGATZU;8807;106;681;479;495;2120;9,68;17,89;157,5;158,64;186,02;36,43;315,41;01:22:58;2,11;1,8;5,44;5,62;24,07;7,73;51;26;123;132;1;132;824,71;39,97;30,95;
TRAVAGLINI;5251;104;370;299;280;1302;9,48;17,37;127,19;92,1;94,47;39,62;152,15;00:50:19;1,8;1,75;5,69;5,34;24,79;7,05;18;13;66;65;4;65;462,85;40,78;31,27;
