;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5001;105;739;246;240;1261;9,38;15,49;81,34;72,47;91,82;41,01;130,21;00:47:43;1,81;1,43;4,89;4,76;25,03;14,61;23,89;11,44;64,22;69,67;1,89;69,67;477,26;39,74;0;
COCCO;4710;99;693;222;214;1115;8,74;14,42;28,59;65,11;74,28;44,33;100,25;00:47:43;1,58;1,38;4,72;4,55;23,68;14,71;20;10;59;69;0;69;470,15;38,2;0;
DEMARCUS ;4672;98;373;172;191;859;8,51;12,3;22,43;44,97;59,9;38,64;63,2;00:47:43;1,28;0,96;3,69;4,08;18,37;7,98;11;8;44;56;0;56;270,9;30,57;0;
GOZZI;5393;113;895;287;288;1444;10,2;16,66;70,72;95,3;108,59;35,95;163,7;00:47:43;2,01;1,77;5,32;5,35;26,78;16,6;26;16;70;87;1;87;591,34;42,36;0;
LA ROSA ;5106;107;608;245;204;1281;9,45;14,16;45,27;68,07;71,64;40,14;86,18;00:47:43;1,4;1,33;4,8;3,99;25,09;11,91;20;7;58;56;1;56;438,38;39,92;0;
LELLA ;4497;94;573;177;167;1032;8,18;12,14;47,54;43,43;59,11;47,22;65,12;00:47:43;1,31;0,97;3,93;3,72;22,95;12,74;18;4;45;54;1;54;430,17;35,91;0;
MASTINO;5220;109;1000;341;311;1502;10,26;21,24;188,11;114,36;133,12;41,86;250,92;00:47:43;2,55;2,19;6,54;5,96;28,77;19,16;41;29;102;91;7;91;572,08;46,56;0;
OGUNSEYE;4841;102;826;273;262;1278;9,23;17,47;130,33;80,41;105,46;44,77;172,64;00:47:39;2,18;1,66;5,63;5,42;26,41;17,07;27;9;62;68;2;68;471,45;42,41;0;
PISANO;5019;105;505;189;191;1134;9,13;12,16;44,78;50,19;64,59;39,91;89,26;00:47:43;1,29;1;3,76;3,81;22,59;10,06;17;8;50;53;1;53;318,99;35,47;0;
RIZZO;5552;116;1181;310;330;1701;10,7;18,83;154,34;90,39;149,64;36,26;180,67;00:47:43;2,7;1,63;5,59;5,95;30,64;21,27;35;12;88;93;4;93;731,89;46,24;0;
