;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;10799;106;843;507;506;2686;9,36;14,49;208,44;149,75;186,22;39,5;275,52;01:42:21;1,7;1,37;4,66;4,65;24,68;7,74;47,32;26,36;133,46;146,7;4,96;146,7;1023,44;39,11;28,93;
ARBOLEDA;11481;112;1097;626;613;3105;10,18;17,22;352,72;186,81;246,99;37,1;400,86;01:42:21;2,15;1,63;5,45;5,34;27,04;9,56;56;41;172;183;12;183;1115,51;42,6;32,83;
BIANCU;9102;108;695;409;418;2162;9,61;14,98;135,48;133,84;154,57;38,48;240,7;01:24:18;1,7;1,47;4,49;4,59;23,75;7,63;44;22;83;120;4;120;864,03;38,37;29,97;
BRIGNANI;10143;100;690;452;405;2358;8,72;13,1;148,47;124,7;142,81;41,25;211,93;01:41:51;1,41;1,23;4,46;3,99;23,25;6,81;39;16;119;125;4;125;881,14;37,11;29,15;
CHIERICO;9521;110;695;403;431;2441;9,67;13,99;119,35;107,99;159,26;37,72;207,18;01:26:49;1,67;1,13;4,23;4,53;25,63;7,3;49;18;89;127;3;127;999,03;39,67;28,43;
DEMARCUS ;2006;130;291;127;129;710;12,25;21,31;46,99;39,26;58,92;32,36;83,19;00:15:22;2,94;1,96;6,34;6,45;35,4;14,49;17;7;36;40;1;40;309,32;52,89;28,4;
EMERSON;9038;89;533;332;335;1730;7,7;11,27;155,14;85,01;96,53;46,46;154,77;01:41:02;1,07;0,94;3,68;3,7;19,14;5,9;16;14;88;89;5;89;600,5;30,91;29,72;
LELLA ;5552;115;464;279;284;1541;10,4;16,53;44,83;96,37;112,92;36,34;139,92;00:48:09;2,03;1,74;5,03;5,11;27,75;8,36;31;15;76;90;1;90;692,1;43,34;29,68;
MANCINI;1755;114;34;105;95;436;10,46;18,19;0;32,05;35,17;34,8;38,81;00:15:20;2;1,83;6,01;5,39;24,86;1,95;10;9;31;31;0;31;159,14;42,02;20,88;
OCCHIONI;2271;117;198;112;123;685;10,59;16,52;87,46;29,71;42,39;35,68;64,54;00:19:20;1,87;1,31;4,95;5,42;30,18;8,73;13;6;31;41;3;41;267,64;45,7;29,95;
PALESI;5438;107;333;231;235;1393;9,44;14,03;64,09;60,98;90,92;39,1;95,97;00:50:50;1,67;1,12;4,24;4,32;25,62;6,12;27;10;73;81;2;81;584,65;39,53;27,53;
RAGATZU;10245;100;943;441;454;2440;8,8;13,59;153,49;122,76;166,03;40,36;281,98;01:42:21;1,62;1,2;4,3;4,43;23,82;9,21;41;28;122;130;0;130;894,21;37,44;27,94;
TRAVAGLINI;10788;108;730;515;512;2681;9,54;13,64;159,57;150,79;164,07;39,44;233,67;01:39:29;1,52;1,4;4,77;4,75;24,85;6,76;35;17;132;129;3;129;1023,5;39,81;29,66;
UDHO;10569;105;935;565;556;2669;9,37;15,39;422,17;187,4;217,74;39,04;344,4;01:40:43;2,06;1,77;5,35;5,27;25,25;8,85;51;36;158;144;7;144;888,05;40,92;31,95;
