;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;8806;93;1364;435;370;2249;8,53;18,61;182,74;158,91;117,1;0;214,96;01:34:47;1,33;1,81;4,96;4,21;25,46;15,48;38,07;44,21;138,22;133,83;5,49;133,83;822,02;40,01;0;
BELLODI ;8592;91;832;391;313;1963;8,29;17,21;35,36;149,61;94,37;0;110,02;01:34:00;1,1;1,74;4,55;3,65;22,85;9,69;36;35;115;115;1;115;648,54;36,85;0;
CALAMAI;6698;110;1129;312;305;2013;10,17;19,37;21,12;104,01;98,92;0;110,98;01:00:50;1,48;1,55;4,66;4,55;30,06;16,86;29;22;89;114;0;114;855,7;44,78;0;
CETER;8339;88;1602;499;423;2191;8,25;21,11;327,93;191,35;133,74;0;355,22;01:34:47;1,6;2,29;5,98;5,07;26,28;19,21;37;60;164;138;9;138;754,72;42,46;0;
COTALI;8422;89;1309;396;349;2073;8,09;17,7;204,84;135,68;98,18;0;201,52;01:34:47;1,17;1,61;4,7;4,14;24,61;15,54;27;36;116;118;7;118;709,65;38,8;0;
IOTTI;8324;88;825;414;351;1805;8,07;18,72;92,61;152,18;118;0;152,41;01:34:47;1,42;1,83;4,98;4,22;21,68;9,91;41;31;114;118;2;118;555,33;35,59;0;
OGUNSEYE;7741;89;991;378;333;1850;8,19;18,46;108,54;119,66;95,57;0;167,14;01:26:37;1,23;1,55;4,89;4,3;23,9;12,8;28;36;116;120;2;120;629,13;38,15;0;
PENNINGTON;5884;108;706;243;219;1471;9,75;17,15;72;83,42;67,58;0;97,1;00:54:43;1,15;1,42;4,13;3,72;24,99;11,99;21;23;73;68;3;68;459,44;39,19;0;
PINNA S.;8691;92;1757;385;332;2390;8,34;17,05;361,97;145,17;120,76;0;230,04;01:34:25;1,39;1,67;4,43;3,82;27,5;20,22;39;38;132;125;11;125;904,94;40,76;0;
RAGATZU;9123;96;1573;451;326;2374;8,76;17,38;146,38;175,51;95,32;0;232,26;01:34:37;1,04;1,92;4,95;3,57;26,02;17,24;41;57;154;132;4;132;1026,65;40,65;0;
VALLOCCHIA;8460;90;1705;497;422;2374;8,43;21,58;295,02;192,02;145,03;0;302,82;01:34:25;1,71;2,27;5,88;4,98;28,06;20,16;48;65;187;172;11;172;949,18;44,06;0;
