;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1547;101;271;71;61;424;9,19;17,08;42,26;25,65;19,19;0;39,82;00:15:16;1,2;1,63;4,53;3,88;26,62;16,64;5,8;7,1;26,8;22,6;1,2;22,6;158,64;40,5;0;
CALAMAI;1749;114;340;83;64;555;10,4;17,32;10,81;32,22;23,88;0;27,23;00:15:16;1,37;1,84;4,73;3,65;31,74;19,45;10;5;30;31;0;31;235,31;45,84;0;
COTALI;1339;88;126;74;52;301;8,1;19,5;23,51;24,18;18,35;0;29,83;00:15:16;1,37;1,81;5,53;3,91;22,51;9,42;8;4;22;18;1;18;69,27;37,64;0;
IOTTI;1193;78;49;41;33;174;6,8;12,52;0;10,61;5,27;0;7,68;00:15:16;0,44;0,89;3,44;2,75;14,58;4,08;1;3;18;13;0;13;48,14;24,53;0;
OGUNSEYE;1700;111;337;60;63;488;9,92;15,27;41,65;21,94;23,18;0;30,05;00:15:16;1,36;1,29;3,5;3,69;28,69;19,81;5;6;22;20;1;20;190,1;42,41;0;
PENNINGTON;1670;109;261;65;65;476;9,82;16,13;12,37;20,92;17,38;0;23,05;00:15:16;1,04;1,25;3,87;3,87;28,52;15,63;6;7;30;26;0;26;192,75;42,67;0;
PINNA S.;1370;90;170;54;41;295;7,92;14,13;43,28;19,43;6,62;0;20,89;00:15:16;0,48;1,42;3,93;3,03;21,56;12,41;1;4;27;15;1;15;80,24;34,01;0;
PISANO;1347;88;102;50;43;265;7,79;14,18;0;18,25;8,66;0;13,05;00:15:16;0,64;1,36;3,68;3,22;19,65;7,59;2;9;26;19;0;19;96,6;31,7;0;
RAGATZU;1904;125;506;105;79;651;11,43;18,55;77,52;38,74;22,86;0;73,12;00:15:16;1,2;2,03;5,54;4,17;34,22;26,6;7;7;32;31;2;31;301,72;50,04;0;
SENESI;1626;106;421;97;102;541;10,23;24,17;102,35;40,06;42,78;0;98,7;00:15:16;2,63;2,46;5,96;6,27;33,27;25,89;12;14;33;32;4;32;181,5;49,09;0;
VALLOCCHIA;1575;103;401;80;66;496;9,5;19,06;111,15;30,11;22,94;0;74,62;00:15:16;1,46;1,91;5,06;4,21;31,49;25,47;6;12;28;21;3;21;190,74;47,05;0;
