;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5265;117;429;265;263;1371;10,5;15,98;117,42;77,51;94,07;32,8;157,38;00:45:01;1,78;1,47;5,03;4,99;25,94;8,14;23,23;13,67;72,46;73,79;2,67;73,79;515,45;41,13;30,13;
ALTARE ;4596;102;384;238;226;1109;9,15;15,69;155,5;69,46;88,66;40,48;189,66;00:44:58;1,93;1,51;5,18;4,92;24,14;8,35;22;12;72;59;4;59;374,69;39,15;32,22;
ARBOLEDA;5251;117;516;302;293;1435;10,75;19,04;187,77;100,56;112,03;35,26;218,88;00:45:01;2,13;1,91;5,76;5,58;27,33;9,83;22;20;91;82;3;82;445,73;43,7;31,61;
BIANCU;5311;118;448;261;249;1351;10,54;15,4;120,07;72,37;83,51;33,26;132,79;00:45:01;1,57;1,36;4,91;4,69;25,43;8,44;16;6;55;56;2;56;463,01;40,07;30,71;
LA ROSA ;4771;106;315;220;210;1115;9,35;14,06;59,43;60,52;55,11;38,13;99,67;00:45:01;1,16;1,27;4,62;4,4;23,38;6,61;14;8;52;64;2;64;424,61;37,92;27,57;
MARIGOSU;5687;126;392;309;301;1500;11,45;17,12;107,93;94,43;106,93;27,02;184,33;00:45:01;1,88;1,66;5,44;5,3;26,38;6,89;26;22;88;83;3;83;618,55;42,5;31,14;
OCCHIONI;5764;128;502;299;315;1610;11,63;17,33;141,52;88,29;116,86;27,28;172,7;00:45:01;2,03;1,53;5,19;5,47;27,93;8,71;31;16;78;87;4;87;631,37;43,68;31,27;
PENNINGTON;5755;128;502;261;274;1656;11,39;15,15;96,28;71,72;102,44;28,85;134,97;00:45:01;1,78;1,25;4,53;4,75;28,77;8,73;30;15;72;83;3;83;664,82;43,74;28,16;
RAGATZU;5294;118;294;244;242;1278;10,4;14,32;64,14;72,91;88,37;29,1;125,32;00:45:01;1,67;1,38;4,61;4,57;24,13;5,56;21;12;67;63;1;63;566,22;38,71;29,57;
UDHO;4945;110;503;250;260;1283;9,84;15,7;123,87;67,15;92,53;35,78;157,73;00:44:59;1,87;1,36;5,06;5,25;25,94;10,17;27;12;77;87;2;87;449,02;40,71;28,92;
