;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5392;110;544;253;251;1443;9,78;14,82;142,42;77,64;92,46;37,95;161,2;00:49:00;1,7;1,43;4,68;4,63;26,52;10;22,21;13,1;66,12;70,62;3,6;70,62;580,05;40,94;30,48;
BIANCU;5615;115;567;289;278;1491;10,33;16,52;139,68;102,27;97,45;34,24;182,75;00:49:00;1,74;1,82;5,15;4,96;26,56;10,1;22;16;82;75;3;75;616,11;42,23;30,3;
BRIGNANI;5343;109;366;264;243;1380;9,72;15,21;71,7;87,27;86,16;36,59;128,59;00:49:00;1,61;1,63;4,94;4,56;25,82;6,86;24;13;77;83;3;83;569,51;40,85;28,19;
CHIERICO;6036;123;353;247;259;1773;10,87;14,04;56,4;73,69;98,72;31,12;120,68;00:49:00;1,64;1,22;4,09;4,28;29,37;5,84;27;13;69;86;1;86;827,87;43,6;30,5;
EMERSON;4540;93;240;156;154;856;7,92;10,51;77,15;36,23;41,54;45,52;51,16;00:49:00;0,91;0,8;3,43;3,39;18,86;5,29;11;7;45;41;1;41;245,62;30,11;29,73;
LELLA ;5852;119;734;282;277;1750;10,72;15,86;196,27;100,04;119,15;33,91;177,45;00:48:58;2,04;1,71;4,82;4,74;29,91;12,55;30;17;75;89;5;89;718,05;45,1;30,56;
PALESI;5543;113;968;250;264;1728;10,09;15,33;264,29;71,41;112,79;40,16;225,83;00:49:00;2,03;1,29;4,5;4,76;31,18;17,46;31;11;63;70;8;70;732,62;45,3;31,62;
PISANO;4983;102;356;219;221;1069;8,93;13,44;76,66;59,52;76,54;39,16;120,54;00:49:00;1,54;1,19;4,4;4,44;21,45;7,14;19;9;55;67;3;67;408,27;34,79;27,97;
RAGATZU;5466;112;705;275;264;1480;9,94;15,16;281,99;77,75;84,03;36,61;220,49;00:49:00;1,54;1,42;5,03;4,83;27,07;12,9;15;14;76;74;8;74;544,77;41,88;31,06;
TRAVAGLINI;5430;111;574;240;232;1518;9,78;14,04;126,41;67,35;75,67;39,95;164,77;00:49:00;1,39;1,24;4,42;4,28;27,95;10,57;9;12;43;38;3;38;614,59;41,96;32,81;
UDHO;5101;104;577;308;312;1381;9,54;18,16;133,28;100,61;132,29;42,2;219,25;00:48:55;2,59;1,97;6,04;6,12;27,08;11,31;34;19;76;83;1;83;521,47;43,57;32,05;
