;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;8859;99;1204;423;394;2178;9,11;19,05;109,6;147,36;131,63;0;178,6;01:29:40;1,48;1,66;4,78;4,43;24,42;13,46;39,6;28,8;106,9;127,7;2,4;127,7;779,82;38,14;0;
DALLA BERNARDINA ;8534;88;922;394;349;1882;8;17,63;12,56;129,04;102,86;0;93,18;01:37:09;1,21;1,51;4,62;4,09;22,05;10,8;35;21;100;109;0;109;729,83;34,9;0;
DORATIOTTO ;8408;103;1044;416;372;2168;9,51;19,14;122,43;137,49;120,48;0;187,66;01:21:30;1,43;1,64;4,95;4,42;25,78;12,42;34;22;86;115;4;115;655,67;40,54;0;
LA ROSA ;9174;94;994;480;392;2070;8,7;19,03;79,15;176,6;115,28;0;162,53;01:37:09;1,26;1,93;5,23;4,28;22,57;10,84;27;28;98;107;3;107;625,23;36,31;0;
LELLA ;7544;106;1228;441;429;2074;10,13;23,1;57,63;158,09;170,89;0;210,74;01:10:58;2,27;2,1;5,85;5,69;27,49;16,28;58;42;129;156;0;156;822,88;43;0;
MARTINIELLO;10838;112;1817;417;452;3016;10,16;17,67;74,05;136,19;153,94;0;181,06;01:37:09;1,42;1,26;3,85;4,17;27,83;16,76;36;31;118;129;0;129;1213,22;41,37;0;
MURONI;10159;104;1279;485;425;2616;9,51;18,51;106,99;180,63;132,74;0;144,33;01:37:58;1,31;1,78;4,77;4,18;25,75;12,59;49;45;160;164;1;164;960,75;40,05;0;
OGUNSEYE;6003;95;896;303;290;1479;8,89;20,69;67,92;106,89;100,31;0;162,06;01:03:03;1,67;1,78;5,05;4,83;24,64;14,92;32;19;69;85;1;85;572,83;38,74;0;
PARIGI;9894;101;1562;497;465;2510;9,41;19,82;147,1;185,57;157,65;0;234,81;01:37:33;1,59;1,88;5,02;4,7;25,37;15,79;55;46;127;148;3;148;945,56;39,53;0;
PISANO;8618;88;952;384;340;1768;7,99;17,52;167,84;124,67;109,49;0;175,2;01:38:06;1,27;1,45;4,46;3,94;20,51;11,04;33;13;93;124;3;124;558,25;32,72;0;
PITZALIS;9419;98;1343;413;421;2198;9,04;19,07;260,32;138,44;152,69;0;234,44;01:36:03;1,62;1,47;4,39;4,47;23,34;14,26;37;21;89;140;9;140;714;36,15;0;
