;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1798;120;313;99;101;567;11,37;22,87;26,07;33,93;34,69;0;45,29;00:15:02;1,92;1,89;5,54;5,6;31,4;17,23;12,8;6,9;28,6;36,5;0,6;36,5;202,19;47,65;0;
BELLODI ;1679;112;193;83;89;451;10,52;21,69;0;27,06;30,16;0;20,98;00:15:02;1,8;1,61;4,96;5,31;26,85;11,48;9;3;22;33;0;33;149,75;42,59;0;
CETER;1783;119;414;124;126;607;11,82;28,83;43,14;50,19;45,45;0;82,1;00:15:02;2,55;2,81;6,96;7,08;34,05;23,24;22;11;38;46;1;46;237,27;52,46;0;
COTALI;1856;123;337;94;85;596;11,55;20,9;107,66;33,88;30,19;0;56,22;00:15:02;1,63;1,83;5,06;4,55;32,11;18,15;10;9;21;33;2;33;134,01;46,95;0;
IOTTI;1653;110;151;97;87;431;10,29;21,02;24,32;26,39;25,79;0;38,21;00:15:02;1,56;1,6;5,89;5,25;26,09;9,12;11;5;21;30;1;30;85,21;41,54;0;
MURONI;1918;128;360;113;124;696;12,3;24,65;1,38;37,18;48,01;0;39,61;00:15:02;2,5;1,94;5,89;6,45;36,32;18,77;20;6;42;44;0;44;298,52;53,29;0;
OGUNSEYE;1816;121;355;91;101;610;11,35;21,43;8,4;32,61;30,33;0;36,01;00:15:02;1,67;1,8;5,03;5,59;33,58;19,53;5;8;25;35;0;35;254,52;49,66;0;
PENNINGTON;2016;134;325;90;104;630;12,52;20,6;16;28,43;36,11;0;42,06;00:15:02;1,79;1,41;4,45;5,18;31,27;16,14;9;9;27;29;1;29;234,85;46,74;0;
PINNA S.;1673;111;195;86;96;466;10,56;22,61;4,07;27,84;32,42;0;30,07;00:15:02;1,94;1,66;5,15;5,73;27,88;11,69;15;3;27;38;0;38;117,8;44,01;0;
RAGATZU;1883;125;474;118;106;656;12,09;24,8;34,09;40,32;39,88;0;64,04;00:15:02;2,12;2,14;6,27;5,61;34,85;25,18;15;5;33;41;0;41;289,87;51,74;0;
VALLOCCHIA;1708;114;324;98;89;531;10,74;22,11;21,68;35,41;28,6;0;43,62;00:15:02;1,67;2,07;5,72;5,22;31,06;18,96;12;10;30;36;1;36;220,12;47,48;0;
