;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1424;95;181;72;66;349;8,81;19,28;10,33;26,08;21,96;0;30,66;00:15:00;1,48;1,75;4,88;4,51;23,61;11,95;6,99;6,14;21,61;26,59;0,11;26,59;128,16;37,74;0;
BIANCU;1603;107;242;100;79;446;10,05;21,62;2,01;31,45;23,68;0;39,31;00:15:00;1,48;1,96;6,26;4,94;27,81;15,1;6;7;24;30;0;30;191,31;45,16;0;
COCCO;319;48;0;1;0;7;3,81;2,13;0;0;0;0;0;00:06:37;0;0;0,35;0,08;2,05;0;0;0;0;0;0;0;0;3,69;0;
DALLA BERNARDINA ;1341;89;92;53;60;274;8,08;16,8;0;15,2;17,38;0;7,73;00:15:00;1,3;1,13;3,95;4,46;20,44;6,87;7;3;16;22;0;22;88,1;32,67;0;
GOZZI;1165;78;46;43;39;185;6,89;14,64;0,69;12,21;9,79;0;7,45;00:15:00;0,84;1,05;3,66;3,33;15,88;3,99;2;1;8;13;0;13;30,16;26,37;0;
LELLA ;1586;106;248;80;82;445;9,99;22,18;20,57;33,69;31,37;0;33,99;00:15:00;1,98;2,12;5,02;5,2;28,07;15,62;13;5;24;30;1;30;185,08;43,46;0;
MASTINO;1374;92;199;73;70;364;8,7;22,72;36,94;29,17;29,8;0;52,19;00:15:00;2,17;2,12;5,32;5,06;26,47;14,49;9;9;28;33;0;33;85,7;41,91;0;
MURONI;1527;102;269;100;87;478;9,72;23,38;4,04;33,72;27,03;0;42,72;00:15:00;1,77;2,21;6,56;5,72;31,31;17,62;10;8;33;41;0;41;215,35;49,13;0;
OGUNSEYE;1565;104;268;74;77;444;9,79;21,28;13,87;31,53;30,78;0;42,28;00:15:00;1,97;2,02;4,72;4,95;28,39;17,11;11;9;27;31;0;31;158,42;43,36;0;
PISANO;1314;88;89;59;56;257;7,97;17,63;8,55;19,61;14,52;0;20,52;00:15:00;1,1;1,49;4,46;4,29;19,57;6,78;2;5;15;18;0;18;57,52;32,48;0;
PITZALIS;1650;110;252;99;77;397;10,29;20,86;10,82;39,61;23;0;43,27;00:15:00;1,39;2,4;5,99;4,65;24,03;15,25;6;11;29;33;0;33;198,3;40,14;0;
