;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;10403;108;674;508;509;2436;9,62;15,25;128,19;156,12;184,77;36,27;271,87;01:36:30;1,77;1,5;4,87;4,87;23,29;6,44;44,61;30,02;136,87;148,65;2,81;148,65;898,4;38,07;29,66;
ALTARE ;9394;97;552;453;428;2120;8,63;14,54;81,34;144,75;154,43;42,44;237,26;01:36:30;1,64;1,54;4,83;4,55;22,57;5,88;43;29;134;139;2;139;772,46;37,13;29,56;
ARBOLEDA;10826;112;924;585;586;2913;10,18;17,21;144,16;193,25;217,93;37,36;334,2;01:36:28;2,01;1,78;5,41;5,41;26,9;8,54;56;42;181;173;4;173;1144,11;42,94;30,83;
BIANCU;10499;109;601;490;500;2449;9,71;15,23;95,92;148,66;170,42;35,2;268,42;01:36:28;1,62;1,42;4,67;4,77;23,33;5,72;36;23;121;127;2;127;880,72;38,3;30,73;
DEMARCUS ;10537;109;609;598;585;2410;9,9;17,14;107,49;201,39;217,01;35,42;307,48;01:36:29;2,06;1,91;5,68;5,56;22,87;5,78;51;33;148;172;1;172;864,64;38,75;28,45;
EMERSON;9287;96;270;307;306;1537;8,21;10,23;37,47;89,02;96,65;39,3;118,62;01:36:30;1,04;0,96;3,31;3,3;16,55;2,9;23;13;73;85;1;85;512,52;27,56;28,21;
LA ROSA ;10801;112;562;436;427;2502;9,77;12,79;67,1;128,9;158,93;32,57;184,53;01:36:30;1,47;1,19;4,04;3,96;23,17;5,2;36;22;119;131;0;131;972,71;36,74;27,59;
OCCHIONI;8140;116;520;439;446;2087;10,49;17,22;87,87;132,68;157,99;34,29;219,7;01:10:22;1,94;1,63;5,39;5,48;25,63;6,39;40;29;122;141;2;141;843,1;41,85;30,01;
PENNINGTON;9827;118;646;415;455;2476;10,41;14,25;79,01;108,54;155,72;32,02;210,29;01:23:30;1,58;1,1;4,23;4,63;25,19;6,57;46;25;104;128;2;128;1017,69;39,84;30,74;
RAGATZU;10547;109;932;565;539;2520;9,8;15,79;205,76;166,37;190,87;34,65;346,76;01:36:29;1,81;1,58;5,36;5,11;23,89;8,83;47;36;158;154;5;154;940,48;39,27;29,21;
UDHO;9942;103;854;585;606;2360;9,45;18,48;323,66;184,15;252,66;38,34;380,88;01:36:30;2,54;1,85;5,89;6,1;23,74;8,59;50;36;153;176;8;176;670,17;39,55;31,29;
