;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;10410;107;719;632;640;2661;9,84;19,16;132,35;204,61;240,36;39,09;326,91;01:37:41;2,29;1,95;6,04;6,11;25,36;6,82;60,26;32,24;157,76;186,45;3,22;186,45;957,85;41,87;29,15;
ALTARE ;8425;98;578;499;494;2029;8,94;18,15;112,64;161,23;168,73;43,59;275,41;01:26:11;2;1,91;5,92;5,86;24,08;6,86;46;37;140;148;3;148;741,6;40,19;33,27;
ARBOLEDA;10539;108;945;773;800;2977;10,29;23,29;230,01;272,28;307,22;40,33;443,64;01:37:41;2,92;2,58;7,34;7,59;28,24;8,96;78;45;210;245;5;245;937,24;46,48;29,62;
CADILI;11149;114;1065;798;813;3441;10,87;23,06;249,99;259,91;311,9;38,83;457,92;01:37:41;2,8;2,33;7,16;7,29;30,86;9,55;78;43;207;242;9;242;1375,53;49,14;31,56;
EMERSON;8980;92;320;386;402;1775;8,15;13,88;30,52;97,73;123,41;44,61;124,37;01:37:04;1,37;1,09;4,3;4,48;19,76;3,56;22;10;93;104;1;104;558,58;33,03;29,13;
GIANDONATO;8435;101;297;394;408;1745;8,98;15,12;30,92;116,6;132,21;38,9;158,8;01:23:42;1,57;1,38;4,67;4,84;20,69;3,52;31;12;90;101;0;101;641,18;35,17;26,2;
LADINETTI;11121;114;381;671;637;2824;10,45;18,56;5,01;220,44;232,61;37,1;235,76;01:37:38;2,09;1,98;6,03;5,73;25,39;3,42;50;30;135;186;0;186;1073,04;42,61;24,21;
LELLA ;10930;112;966;644;698;3012;10,33;19,34;145,25;200,7;282,68;35,73;322,32;01:37:41;2,59;1,84;5,89;6,39;27,56;8,83;81;25;159;226;3;226;1075,14;43,84;26,98;
PENNINGTON;5803;119;555;320;369;1700;11;19,21;77,52;99,09;137,29;34,87;179,93;00:48:41;2,37;1,71;5,51;6,36;29,29;9,57;38;17;74;111;1;111;655,71;45,77;27,8;
RAGATZU;9536;107;601;555;543;2160;9,8;18,25;113,49;174,49;216,88;34,67;312,64;01:29:01;2,27;1,83;5,82;5,7;22,65;6,3;53;29;147;152;2;152;755,28;38,69;30,63;
UDHO;8715;105;760;646;596;2270;9,91;22,43;195,11;237,9;248,96;40,46;429,61;01:23:19;2,86;2,73;7,42;6,84;26,05;8,72;65;42;164;162;5;162;802,14;44,63;32,11;
