;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5262;115;426;249;260;1339;10,27;15,48;105,72;70,4;97,83;33,81;149,4;00:45:50;1,85;1,33;4,7;4,93;25,24;8,01;25,55;11,65;61,36;74,19;2,57;74,19;487,94;39,83;29,24;
ALTARE ;5203;113;479;271;293;1417;10,25;16,72;107,67;72,09;104,57;36,05;159,59;00:45:50;2,01;1,39;5,22;5,62;27,23;9,2;27;16;67;96;1;96;510,9;42,49;27,92;
BELLONI ;5392;118;574;298;311;1565;10,81;18,76;150,18;90,67;118,49;36,06;202,3;00:45:50;2,2;1,68;5,52;5,77;29,02;10,65;30;14;73;91;5;91;514,09;45,36;31,08;
BIANCU;5714;125;312;286;270;1357;11,17;15,79;87,58;92,46;83,42;27,85;139,63;00:45:50;1,46;1,62;5,01;4,73;23,74;5,46;19;13;63;60;2;60;463,27;39,72;30,32;
EMERSON;4590;100;239;155;193;871;8,69;12,18;67,82;38,86;78,33;37,3;71,64;00:45:50;1,71;0,85;3,38;4,2;18,97;5,2;21;5;34;65;2;65;271,57;30,37;28,26;
GIANDONATO;4674;102;159;166;173;913;8,79;11,45;35,42;45,3;53,83;36,7;66,03;00:45:50;1,15;0,97;3,54;3,7;19,54;3,4;15;4;45;54;1;54;341,32;31,69;28,85;
LADINETTI;2035;125;197;106;88;562;11,17;15,39;36,71;29,3;35,99;31,02;64,07;00:16:16;1,77;1,44;5,19;4,31;27,62;9,69;12;2;19;24;1;24;212,15;43,31;27,68;
PENNINGTON;5945;130;538;246;291;1739;11,52;14,7;95,97;60,68;105,63;27,63;140,31;00:45:49;1,78;1,02;4,15;4,89;29,26;9,05;26;15;71;87;2;87;687,76;43,72;28,11;
PISANO;5181;113;551;229;259;1382;10,03;14,69;139,62;56,43;89,09;36,99;162,54;00:45:50;1,72;1,09;4,43;5;26,68;10,63;22;10;57;66;3;66;531,89;40,63;28,8;
RAGATZU;5274;115;418;258;264;1258;10,33;15,97;103,49;71,42;109,35;31,33;170,01;00:45:50;2,07;1,35;4,89;5;23,85;7,92;30;12;66;73;4;73;468,85;38,74;30,57;
UDHO;5208;114;521;310;294;1459;10,47;19,13;164,46;101,31;136,46;35,32;221,42;00:45:50;2,62;1,95;5,95;5,64;28,02;10;37;18;79;78;3;78;562,52;44,52;30,78;
