;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5149;110;1029;284;264;1586;10,33;20,96;111,58;95,92;81,13;0;142,35;00:46:42;1,57;1,86;5,5;5,12;30,64;19,84;26,1;23,8;75;90,7;3,1;90,7;624,86;46,12;0;
BELLODI ;4802;103;721;234;211;1280;9,48;19,16;50,22;83,79;57,08;0;97,64;00:46:42;1,19;1,75;4,87;4,39;26,65;15,02;13;16;52;66;1;66;515,71;41,43;0;
BIANCU;5252;112;1225;282;279;1634;10,54;21,12;100,7;102,51;70,95;0;158,65;00:46:42;1,35;1,95;5,36;5,31;31,12;23,33;18;20;76;93;2;93;698,88;46,52;0;
MURONI;5568;119;1135;317;273;1829;11,16;20,98;36,27;101,37;94,15;0;138,14;00:46:42;1,69;1,82;5,7;4,9;32,85;20,38;38;30;106;100;0;100;755,68;48,99;0;
OGUNSEYE;5106;109;896;295;247;1470;10,27;21,37;48,19;96,85;69,35;0;124,61;00:46:42;1,36;1,9;5,77;4,83;28,79;17,56;20;21;65;81;1;81;629,65;44,71;0;
PERALTA;5691;122;1240;291;257;1903;11,27;19,49;52,42;96,6;83,84;0;103,16;00:46:42;1,47;1,7;5,11;4,52;33,44;21,78;31;23;79;92;2;92;982,62;48,92;0;
PINNA S.;4922;105;987;261;260;1462;9,83;20,52;141,73;86,42;79,8;0;141,7;00:46:42;1,62;1,76;5,3;5,28;29,71;20,05;19;28;66;87;4;87;490,83;44,72;0;
PISANO;4620;99;619;205;188;1153;9,04;18,06;55,79;70,66;56,51;0;91,7;00:46:42;1,22;1,53;4,44;4,07;24,96;13,39;25;12;51;73;2;73;363,64;38,65;0;
PITZALIS;4975;107;1041;311;292;1578;10,12;22,76;246,85;99,16;84,28;0;194,65;00:46:42;1,69;1,99;6,26;5,88;31,72;20,92;26;18;78;96;7;96;525,06;47,38;0;
RAGATZU;5325;114;1179;339;320;1783;10,84;22,78;167,53;116,04;98,79;0;195,37;00:46:42;1,86;2,18;6,36;6,02;33,48;22,14;28;39;86;105;6;105;651,31;50,05;0;
VALLOCCHIA;5235;112;1245;305;315;1764;10,71;23,41;216,15;105,82;116,53;0;177,83;00:46:42;2,23;2,02;5,83;6,02;33,7;23,78;43;31;91;114;6;114;635,17;49,8;0;
