;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4646;103;276;202;214;1002;9,06;13,96;61,64;53,12;76,15;38,31;104,04;00:45:15;1,63;1,14;4,35;4,58;21,32;5,85;20,83;9,17;54,5;66,67;1,17;66,67;350,82;34,73;28,25;
BELLONI ;5288;117;329;223;276;1324;10,4;15,06;35,28;56,79;99,37;31,54;108,23;00:45:15;1,88;1,07;4,23;5,22;25,05;6,21;32;11;54;87;1;87;492,12;39,21;27,3;
DEMARCUS ;4342;96;333;238;235;998;8,75;17,91;95,59;78,49;100,08;44,1;135,93;00:45:15;2,3;1,81;5,47;5,41;22,98;7,66;26;20;66;76;2;76;323,31;38,51;30,84;
GIANDONATO;4382;97;56;119;142;686;8,2;9,4;8,69;27,54;38,51;37,5;22,34;00:45:15;0,88;0,63;2,71;3,24;15,65;1,27;6;2;33;39;0;39;131,34;25,82;24,67;
LELLA ;4952;109;389;273;273;1220;9,92;17,2;87,61;80,92;100,77;36,15;168,14;00:45:15;2,04;1,63;5,51;5,51;24,65;7,86;22;9;72;86;2;86;475,73;40,25;30,84;
RAGATZU;4068;90;195;179;186;698;7,88;13,31;29,77;37,15;67,65;42,29;80,65;00:45:15;1,66;0,91;4,41;4,58;17,16;4,8;23;7;47;63;0;63;269,31;29,66;26,73;
TRAVAGLINI;4843;107;354;182;171;1087;9,18;10,85;112,94;37,81;50,52;38,29;108,93;00:45:15;1,04;0,78;3,77;3,54;22,44;7,31;16;6;55;49;2;49;413,1;34,95;29,09;
