;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;9461;100;1366;492;441;2368;9,25;19,65;145,26;173,42;142,1;0;232,74;01:34:43;1,49;1,84;5,21;4,64;24,73;14,19;42,9;37,36;138,57;153,99;3,91;153,99;863,89;39,28;0;
BELLODI ;8665;91;614;377;329;1612;8,3;17,28;16,9;135,06;98,86;0;84,89;01:34:43;1,14;1,56;4,35;3,8;18,6;7,08;33;20;89;120;0;120;469,85;31,02;0;
BIANCU;6738;118;1053;346;339;2011;11,06;21,37;99,48;132,15;101,77;0;122,46;00:57:15;1,51;1,96;5,13;5,03;29,85;15,62;30;30;105;127;3;127;734,33;45,94;0;
CETER;8538;90;1298;514;405;2090;8,38;20,11;160,52;197,04;130,18;0;289,63;01:34:43;1,52;2,31;6,03;4,74;24,48;15,2;38;56;175;137;4;137;768,96;40,24;0;
COTALI;9049;96;1149;451;426;2153;8,86;19,84;182,88;161,55;146,09;0;226,22;01:34:43;1,61;1,79;4,99;4,71;23,8;12,7;43;39;108;156;6;156;659,07;37,76;0;
IOTTI;8617;91;815;468;381;1652;8,38;19,08;54,87;152,9;114,69;0;142,55;01:34:43;1,33;1,77;5,43;4,43;19,17;9,45;37;22;114;125;1;125;544,61;32,32;0;
PENNINGTON;6823;118;1211;295;315;1998;10,93;19,29;62,28;109,79;108,09;0;139,59;00:57:37;1,58;1,61;4,33;4,62;29,29;17,74;35;29;94;92;1;92;879,18;44,03;0;
PINNA S.;9002;95;1325;464;436;2154;8,82;19,95;154,79;171,38;135,27;0;202,97;01:34:43;1,5;1,9;5,16;4,84;23,92;14,72;43;25;108;138;4;138;816,91;37,95;0;
RAGATZU;9520;101;1526;520;435;2469;9,27;18,95;139,38;170,42;112,46;0;246,52;01:34:30;1,18;1,79;5,46;4,57;25,93;16,03;30;41;162;165;5;165;964,68;41,28;0;
SENESI;10754;114;2078;574;538;3141;10,6;20,4;334,7;186,28;184,67;0;413,73;01:34:30;1,72;1,73;5,34;5;29,21;19,33;47;37;160;189;11;189;1154,03;44,42;0;
VALLOCCHIA;9417;99;1508;520;456;2528;9,29;20,76;131,84;180,33;176,44;0;274,58;01:34:43;1,87;1,91;5,52;4,84;26,85;16,02;59;45;161;169;1;169;963,5;42,37;0;
