;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5045;108;863;273;260;1464;10,16;21,52;83,92;97,13;92,44;0;129,77;00:46:39;1,84;1,94;5,45;5,18;28,83;17;29,9;20,4;81,9;92,5;1,8;92,5;561,47;44,18;0;
BELLODI ;4842;104;494;231;229;1174;9,62;19,8;12,46;86,6;68,83;0;67,5;00:46:39;1,42;1,79;4,77;4,73;24,25;10,21;24;21;76;92;0;92;388,74;38,62;0;
CETER;4722;101;1054;339;296;1399;9,82;25,33;215,18;120,92;131,22;0;245,32;00:46:39;2,78;2,56;7,17;6,28;29,63;22,33;35;33;99;93;5;93;530,56;46,19;0;
COTALI;4934;106;716;252;230;1271;9,85;20,42;102,84;100,07;76,66;0;114,96;00:46:39;1,55;2,03;5,12;4,66;25,76;14,52;29;15;82;81;1;81;465,49;40,54;0;
IOTTI;4507;97;514;255;227;1093;9,1;21,68;15,74;104,42;79,26;0;84,91;00:46:39;1,76;2,32;5,65;5,03;24,24;11,41;28;19;67;81;0;81;375,92;39,56;0;
MURONI;5491;118;937;284;286;1754;11,04;21,19;9,26;105,15;103,28;0;100,14;00:46:39;1,88;1,91;5,17;5,21;31,94;17,06;40;23;82;106;0;106;771,59;47,48;0;
OGUNSEYE;4907;105;937;281;262;1458;9,84;20,88;177,06;78,41;83,7;0;157,54;00:46:39;1,71;1,6;5,73;5,34;29,72;19,09;30;9;67;86;4;86;517,02;44,7;0;
PENNINGTON;5564;119;1012;271;267;1698;11,15;20,77;84,18;91,81;91,54;0;141,18;00:46:39;1,65;1,65;4,87;4,79;30,51;18,19;27;23;89;91;3;91;622,69;46,08;0;
PERALTA;5870;126;1240;282;266;2005;11,71;20,32;24,75;96,5;92,07;0;117,27;00:46:39;1,57;1,64;4,8;4,53;34,16;21,13;23;19;81;85;0;85;927,36;49,85;0;
PINNA S.;4921;105;803;276;281;1404;9,97;22,13;116,95;88,95;97,64;0;130,42;00:46:39;1,98;1,81;5,61;5,7;28,53;16,33;29;18;82;103;2;103;472,81;43,84;0;
VALLOCCHIA;4693;101;925;262;260;1387;9,55;22,65;80,74;98,49;100,15;0;138,42;00:46:39;2,13;2,1;5,58;5,53;29,57;19,71;34;24;94;107;3;107;542,53;44,98;0;
