;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;10237;107;733;477;459;2456;9,47;14,57;161,5;139,24;162,57;38,28;268;01:35:57;1,58;1,35;4,64;4,46;23,83;7,11;40,91;23,89;125,5;130,32;3,74;130,32;906,71;38,22;29,13;
ALTARE ;9104;105;708;469;435;2181;9,33;15,24;224,93;139,88;148,67;39,66;302,89;01:27:00;1,63;1,54;5,15;4,78;23,95;7,78;37;16;113;121;5;121;724,87;39,04;31,39;
ARBOLEDA;10210;110;996;631;632;2768;10,23;20,34;201,78;209,23;262,39;37,57;393,43;01:33:00;2,57;2,05;6,18;6,19;27,11;9,75;77;43;177;184;4;184;1011,94;43,78;29,9;
COCCO;9793;102;705;392;402;2302;8,92;12,87;155,26;103,47;148;40,52;211,52;01:35:57;1,51;1,06;4;4,11;23,51;7,2;31;20;89;104;6;104;788,6;36,8;29,95;
EMERSON;9748;102;431;355;314;1885;8,73;11,04;59,1;80,97;112,56;37,36;151,3;01:35:57;1,15;0,83;3,65;3,22;19,34;4,42;30;10;93;88;0;88;781,52;31,25;27,21;
GAGLIANO;7718;106;506;389;364;1817;9,46;15,11;125,92;128,92;107,2;39,69;230,58;01:12:42;1,39;1,67;5,04;4,72;23,55;6,56;26;24;107;106;4;106;614,96;39,28;29,61;
GIANDONATO;4507;97;217;169;160;869;8,4;11,81;14,55;49,13;46,18;39,86;78,63;00:46:25;1,02;1,09;3,75;3,55;19,29;4,82;13;10;44;48;0;48;351,13;31,78;26,31;
LADINETTI;10069;113;790;514;478;2693;10,19;16,22;202,87;151,17;196,24;37,15;296,88;01:28:54;1,95;1,5;5,1;4,75;26,74;7,85;50;17;115;145;6;145;1085,94;42,23;31;
PENNINGTON;8599;118;480;387;400;2273;10,49;14,78;53,95;98,91;130,35;34,2;154,58;01:12:51;1,52;1,15;4,5;4,65;26,43;5,59;33;17;118;113;0;113;868,17;41,35;27,05;
PISANO;9521;99;685;408;381;2000;8,68;13,06;178,39;121,06;123,42;41,15;241,2;01:35:57;1,3;1,27;4,28;4;21;7,19;23;25;115;104;4;104;745,27;34,49;29,16;
PITZALIS;5570;120;554;236;239;1569;10,6;14,13;121,66;71,14;72,24;33,2;159,99;00:46:25;1,3;1,28;4,24;4,29;28,17;9,95;19;16;69;67;2;67;541,69;42,87;29,74;
