;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1410;94;213;69;59;366;8,6;18,4;25,43;24,54;20,42;0;33,35;00:15:02;1,42;1,73;4,85;4,14;25,45;14,57;6,7;6,7;24,1;23,6;0,6;23,6;129,56;39,61;0;
BELLODI ;1203;80;28;51;41;197;7,18;16,04;0;18,82;12,33;0;6,71;00:15:02;1,02;1,56;4,2;3,45;16,39;2,32;5;0;16;16;0;16;26,76;28,64;0;
CALAMAI;1668;111;312;90;81;515;10,41;21,36;28,21;34,61;31;0;48,94;00:15:02;1,86;2,08;5,41;4,87;30,88;18,69;13;10;24;31;0;31;156,61;46,36;0;
CETER;1243;83;215;70;43;301;7,55;18,1;16,47;28,48;14,39;0;46,94;00:15:02;1,16;2,29;5,64;3,49;24,19;17,28;5;12;34;21;0;21;137,29;39,85;0;
COTALI;1273;85;110;50;29;241;7,44;13,51;0;18,61;10,63;0;22,64;00:15:02;0,83;1,46;3,89;2,27;18,9;8,62;4;7;23;12;0;12;81,8;31,47;0;
IOTTI;1276;85;86;64;64;265;7,87;19,94;9,79;18,3;24,85;0;16,75;00:15:02;1,95;1,43;5;5,01;20,81;6,74;6;5;19;25;0;25;63,72;34,49;0;
MURONI;1612;107;213;81;81;460;10,01;20,67;29,56;30,76;27,15;0;40,51;00:15:02;1,68;1,91;5,01;5,03;28,55;13,2;7;9;30;33;1;33;118,15;43,93;0;
OGUNSEYE;1470;98;188;70;53;380;8,87;17,31;41,63;30,67;19,86;0;32,52;00:15:02;1,35;2,09;4,78;3,58;25,84;12,78;7;7;24;19;1;19;109,58;39,44;0;
PINNA S.;1309;87;186;52;50;306;7,84;16,41;35,95;19,51;15,6;0;17,92;00:15:02;1,19;1,49;3,95;3,84;23,41;14,24;5;7;22;20;1;20;127,81;36,16;0;
RAGATZU;1530;102;411;77;74;490;9,35;18,79;13,72;19,7;15,11;0;42,41;00:15:02;0,99;1,29;5,05;4,85;32,05;26,86;4;2;24;30;0;30;267,14;47,19;0;
VALLOCCHIA;1516;101;379;84;76;507;9,5;21,87;78,96;25,91;33,32;0;58,13;00:15:02;2,2;1,71;5,56;5,04;33,46;25;11;8;25;29;3;29;206,69;48,57;0;
