;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1817;121;182;92;91;519;10,88;16,08;30;27,39;32,89;33,43;54,3;00:15:00;1,81;1,51;5,06;5,01;28,32;10,03;7,8;4,1;23,6;26,6;0,9;26,6;213,82;43,67;26,87;
BIANCU;1838;122;170;111;97;509;11,21;18,24;22,85;39,85;32,94;31,12;63,5;00:15:00;1,79;2,17;6,03;5,27;27,71;9,25;4;5;31;27;1;27;220,01;44,96;29;
BRIGNANI;1840;123;150;88;77;531;10,86;14,53;28,87;28,98;29,51;30,98;48,73;00:15:00;1,6;1,58;4,8;4,2;28,86;8,17;10;2;24;23;1;23;235,77;43,97;28,19;
CHIERICO;2048;136;111;85;92;621;12,09;14,49;0;17,76;33,33;25,58;35,22;00:15:00;1,63;0,87;4,16;4,48;30,34;5,42;8;2;19;34;0;34;207,22;45,17;23,84;
EMERSON;1579;105;95;61;57;292;9,03;10,98;0,56;12,32;12,72;39,61;26,92;00:15:00;0,81;0,78;3,87;3,63;18,5;6,01;3;2;14;15;0;15;117,34;30,43;24,08;
LELLA ;1999;133;180;96;91;605;11,96;16,03;12,16;36,01;36,38;28,97;49,48;00:15:00;1,82;1,8;4,81;4,53;30,27;9,02;10;7;28;30;0;30;318,17;46,57;25,72;
PALESI;1864;124;326;94;103;599;11,34;18,01;87,44;26,92;46,28;34,1;79,79;00:15:00;2,48;1,44;5,02;5,53;32,1;17,5;14;3;26;32;3;32;222,98;47,01;29,3;
PISANO;1627;108;118;74;78;385;9,56;13,95;15,79;19,93;24,55;37,13;37,04;00:15:00;1,51;1,22;4,57;4,77;23,67;7,24;5;5;24;25;1;25;172,69;38,03;27,97;
RAGATZU;1749;117;224;103;108;495;10,66;18,16;97,14;29,79;38,45;35,02;77,91;00:15:00;2,2;1,7;5,87;6,19;28,33;12,82;7;3;26;35;3;35;162,13;44,36;29,56;
TRAVAGLINI;1928;128;195;88;82;588;11,32;13,88;0,84;22,52;26,28;30,59;39,23;00:15:00;1,36;1,17;4,56;4,26;30,51;10,13;3;4;14;14;0;14;258,06;45,39;24,26;
UDHO;1701;113;251;117;123;560;10,74;22,48;34,34;39,86;48,49;41,2;85,13;00:15:00;2,85;2,34;6,91;7,21;32,95;14,74;14;8;30;31;0;31;223,86;50,77;26,84;
