;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5145;109;807;284;268;1489;10,24;21,71;97,86;95,69;88,82;0;136,33;00:47:20;1,72;1,86;5,51;5,2;28,79;15,56;29,08;19,52;78,98;97,29;3,02;97,29;495,13;44,5;0;
BELLODI ;4798;102;469;240;234;1158;9,52;20,5;6,12;76,93;77,02;0;76,03;00:47:01;1,61;1,6;5;4,87;24,12;9,77;23;11;57;89;0;89;349,19;39,05;0;
CETER;5065;108;1141;340;312;1617;10,46;25,45;243,25;123,07;113,93;0;254,68;00:47:01;2,25;2,43;6,72;6,17;31,92;22,52;43;29;97;103;8;103;567,98;48,92;0;
COTALI;5276;111;771;295;265;1459;10,45;21,12;170,85;95,59;85,22;0;144,9;00:47:20;1,62;1,81;5,6;5,03;27,66;14,62;34;18;72;105;4;105;385,15;42,85;0;
IOTTI;4738;101;382;253;226;1113;9,35;19,91;27,02;73,43;70,35;0;76,55;00:47:01;1,49;1,55;5,34;4,76;23,48;8,06;22;13;63;78;1;78;264,9;38,12;0;
MURONI;5484;117;811;318;313;1800;11,13;23,26;50,36;111,69;117,05;0;115,15;00:47:01;2,13;2,04;5,8;5,71;32,83;14,79;38;24;112;128;1;128;654,43;49,47;0;
OGUNSEYE;5197;111;1036;280;252;1655;10,33;20,78;124,7;93,65;62,77;0;135,99;00:47:01;1,21;1,8;5,4;4,85;31,85;19,93;15;21;80;78;4;78;647,85;47,98;0;
PENNINGTON;5806;123;973;263;290;1768;11,49;20,25;58,56;85,6;98,45;0;124,49;00:47:01;1,7;1,47;4,53;5;30,45;16,75;30;17;71;89;2;89;653,37;45,48;0;
PINNA S.;4715;100;502;215;217;1138;9,27;19,44;4,07;74,01;71,49;0;73,36;00:47:01;1,52;1,57;4,56;4,6;24,13;10,64;28;12;62;92;0;92;333,99;38,82;0;
RAGATZU;5095;108;1013;313;280;1556;10,36;23,57;157,93;105,47;95,3;0;187,16;00:47:01;1,87;2,07;6,13;5,5;30,53;19,89;28;21;86;103;5;103;532,23;46,84;0;
VALLOCCHIA;4971;106;927;301;274;1535;10,05;22,83;129,84;111,69;91,27;0;166,74;00:47:01;1,84;2,25;6,05;5,5;30,89;18,65;28;28;85;102;5;102;532,39;47,5;0;
