;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;6065;113;429;283;288;1545;10,05;14,93;112,99;82,21;109,23;34,46;149,99;00:53:44;1,78;1,35;4,63;4,71;25,2;7;27,89;14;67,44;80,67;2,44;80,67;567,2;39,56;29,27;
BIANCU;8277;118;327;414;386;2008;10,57;15,93;68,85;111,06;150,73;31,04;174,65;01:10:15;1,82;1,34;5;4,66;24,26;3,95;30;17;105;102;1;102;692,49;39,74;30,62;
CHIERICO;3370;122;195;128;139;898;10,59;11,88;2,42;37,13;52,37;27,46;60,83;00:27:33;1,55;1,1;3,81;4,11;26,64;5,78;13;7;37;41;0;41;354,78;40,31;24,96;
DEMARCUS ;3165;116;192;187;171;925;10,62;18,61;16,17;53,12;79,2;35,31;97,26;00:27:21;2,5;1,68;5,91;5,4;29,21;6,06;22;8;48;51;1;51;449,83;45,87;28,11;
GIANDONATO;9299;100;351;304;319;1608;8,55;10,74;116,5;84,34;110,73;36,11;120,93;01:33:13;1,19;0,91;3,27;3,43;17,29;3,77;21;14;77;96;3;96;492,85;28,5;30,58;
MANCINI;7989;114;856;440;402;2302;10,33;17,2;254,15;135,86;151,12;36,82;282,36;01:10:09;1,89;1,7;5,51;5,03;28,81;10,71;39;29;103;109;6;109;796,02;44,89;30,5;
OCCHIONI;716;155;83;36;44;270;14,37;19,81;33,86;9,37;19,24;16,57;27,84;00:04:37;2,69;1,31;5;6,17;37,74;11,64;7;1;7;11;1;11;108,07;54,47;29,68;
PALESI;11002;118;977;517;568;3240;10,59;15,88;227,71;137,49;202,7;35,62;291,72;01:33:13;1,84;1,25;4,7;5,16;29,45;8,88;57;20;113;163;3;163;1324,73;44,38;30,04;
PINNA S.;5009;112;492;259;290;1349;10,14;17,2;178,15;81,9;109,61;34,97;153,12;00:44:47;2,19;1,64;5,17;5,8;26,93;9,82;33;12;57;86;5;86;477,71;42,24;29,84;
PISANO;5759;110;393;262;274;1305;9,63;13,6;119,11;89,58;107,41;35,27;141,15;00:52:34;1,87;1,56;4,55;4,75;22,66;6,83;29;18;60;67;2;67;408,31;36;29,08;
