;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;5411;106;474;251;261;1365;9,42;15,17;126,51;76,07;96,11;39,46;147,75;00:51:17;1,75;1,39;4,6;4,77;25,04;8,68;27;14,4;67,2;78,4;2,6;78,4;460,92;39,19;28,43;28,98;00:01:13;39,46;00:00:36;00:00:16;00:05:37;00:00:30;00:00:36;00:00:30;00:01:43;00:01:45;
ARBOLEDA;2730;116;296;158;155;840;10,72;19,31;76,95;52,63;53,42;38,25;100,68;00:23:30;1,96;1,93;5,78;5,67;30,76;10,84;19;7;41;42;1;42;322,45;47,48;27,89;15,12;00:00:46;38,25;00:00:19;00:00:10;00:03:23;00:00:20;00:00:19;00:00:20;00:01:01;00:00:59;
EMERSON;1894;93;72;67;56;344;7,89;10,12;2,26;14,98;18,53;43,12;19,03;00:20:27;0,98;0,79;3,51;2,97;18,17;3,8;3;3;18;17;0;17;87,39;29,64;25;9,69;00:00:11;43,12;00:00:08;00:00:00;00:01:33;00:00:04;00:00:08;00:00:07;00:00:33;00:00:28;
LELLA ;7848;111;692;422;448;2206;10,14;18,24;169,85;132,92;184,26;37,67;230,34;01:10:49;2,35;1,69;5,38;5,71;28,11;8,81;54;20;114;143;3;143;777,36;43,94;29,64;43,1;00:01:47;37,67;00:01:08;00:00:22;00:09:13;00:00:49;00:01:08;00:00:53;00:02:55;00:02:56;
PINNA S.;7356;104;731;335;387;1886;9,32;15,88;164,2;92,11;143,07;39,49;211,48;01:10:49;1,94;1,25;4,56;5,26;25,64;9,94;41;19;78;108;3;108;598,63;39,86;29,61;39,59;00:01:54;39,49;00:00:52;00:00:21;00:07:41;00:00:43;00:00:52;00:00:36;00:02:18;00:02:33;
PISANO;7229;102;578;273;258;1550;8,8;11,45;219,28;87,72;81,25;40,55;177,2;01:10:49;1,12;1,21;3,78;3,57;21,44;7,99;18;23;85;82;6;82;518,78;33,77;29,99;37,42;00:01:26;40,55;00:00:32;00:00:28;00:06:14;00:00:36;00:00:32;00:00:33;00:01:49;00:01:49;
