;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1402;93;212;70;58;331;8,48;18,11;26,63;26,64;16,95;0;32,33;00:15:06;1,24;1,94;5,07;4,19;23,47;15,27;5,78;6,44;20,89;20,56;0,78;20,56;127,38;37,46;0;
BELLODI ;1438;95;173;61;59;286;8,6;16,75;9,98;25,6;15,94;0;18,79;00:15:06;1,11;1,78;4,24;4,11;19,89;12,03;2;5;20;18;0;18;105,34;32,1;0;
BIANCU;1476;98;317;69;80;424;9,1;20,33;79,17;23,65;27,8;0;53,97;00:15:06;1,88;1,6;4,65;5,44;28,7;21,49;11;7;14;25;3;25;162,39;42,33;0;
CETER;806;53;156;50;44;196;5;21,18;57,4;22,62;15,43;0;38,88;00:15:06;1,91;2,81;6,24;5,47;24,27;19,39;6;10;20;14;1;14;64,18;40,68;0;
COTALI;1441;95;204;72;45;315;8,63;16,89;4,86;29,47;12,19;0;29,52;00:15:06;0,85;2,05;4,97;3,1;21,85;14,17;3;7;23;27;0;27;136,4;35,82;0;
IOTTI;1393;92;124;75;59;247;8,37;17,37;0;29,58;15,42;0;16,66;00:15:06;1,11;2,12;5,38;4,26;17,76;8,93;3;3;19;18;0;18;76,4;30,48;0;
MURONI;1703;113;243;101;75;487;10,47;20;0;38,75;24,43;0;31,55;00:15:06;1,43;2,28;5,93;4,42;28,6;14,29;13;13;33;34;0;34;216,29;44,82;0;
OGUNSEYE;1438;95;263;66;55;389;8,62;17,03;10,36;23,43;11,52;0;22,11;00:15:06;0,8;1,63;4,58;3,81;27,03;18,31;3;5;21;15;0;15;166,12;41,22;0;
PINNA S.;1405;93;179;75;58;297;8,57;19,02;21,88;26,26;16,3;0;37,29;00:15:06;1,16;1,87;5,32;4,1;21,12;12,76;5;5;20;17;1;17;100,89;34,79;0;
RAGATZU;1523;101;244;65;46;335;8,92;14,4;56,01;20,4;13,55;0;42,18;00:15:06;0,89;1,34;4,3;3,04;22,01;16,06;6;3;18;17;2;17;118,43;34,94;0;
