;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;9075;98;1231;515;456;2272;9,19;21,21;100,14;187,21;155,1;0;223,21;01:32:41;1,71;2,07;5,68;5,02;24,88;13,44;48,5;40,6;145,5;152,5;2,4;152,5;790,28;39,92;0;
BIANCU;9873;101;1565;598;546;2661;9,62;23,01;122,09;229,59;181,36;0;299,94;01:37:45;1,84;2,33;6,06;5,53;26,95;15,85;60;52;165;173;3;173;973,72;43,17;0;
DALLA BERNARDINA ;8453;86;770;474;403;1800;7,98;20,01;15,83;180,79;128,27;0;139,12;01:38:25;1,52;2,14;5,61;4,76;21,3;9,11;29;25;127;141;0;141;565,37;35,22;0;
DORATIOTTO ;8334;107;1014;477;423;2090;10;20,97;85,98;149,41;127,64;0;211,52;01:18:03;1,53;1,79;5,73;5,08;25,08;12,17;41;26;125;134;3;134;686,98;40,8;0;
LA ROSA ;9091;93;1050;545;438;2130;8,69;20,97;30,82;196,45;141,57;0;185,75;01:37:58;1,56;2,16;6;4,82;23,43;11,55;45;45;152;142;0;142;765,76;38,26;0;
MASTINO;8827;96;1384;565;542;2447;9,29;24,61;176,84;225,17;212,73;0;285,87;01:31:39;2,41;2,55;6,4;6,14;27,73;15,68;77;54;182;210;3;210;790,87;44,15;0;
MURONI;10167;103;1381;521;444;2708;9,58;19,87;27,03;200,51;153,43;0;168,11;01:38:25;1,51;1,97;5,13;4,37;26,63;13,58;50;48;164;172;0;172;992,84;41,72;0;
OGUNSEYE;9047;93;1272;556;478;2179;8,77;22,19;174,53;205,35;167,24;0;264,08;01:37:32;1,85;2,27;6,14;5,28;24,09;14,06;49;39;136;142;5;142;754,91;38,7;0;
PARIGI;10007;102;1545;536;475;2549;9,52;20,27;127,26;186,38;157,66;0;262,77;01:37:48;1,58;1,86;5,36;4,75;25,47;15,43;50;43;153;149;4;149;931,28;40,34;0;
PENNINGTON;8218;115;1331;420;428;2293;10,78;20,97;139,62;137,19;148,5;0;211,11;01:11:21;1,81;1,67;5,11;5,21;27,9;16,2;36;32;118;132;3;132;801,48;43,11;0;
PISANO;8729;89;998;455;381;1862;8,23;19,4;101,43;161,28;132,64;0;203,87;01:37:57;1,52;1,85;5,21;4,37;21,33;11,43;48;42;133;130;3;130;639,57;35,12;0;
