;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4568;98;752;249;217;1238;9,15;20,25;88,47;89,08;72,29;44,8;121,18;00:46:28;1,57;1,95;5,47;4,74;26,91;16,29;22,9;19,4;74,9;78,3;2;78,3;459,95;41,98;0;
BIANCU;4701;101;762;258;202;1249;9,36;19,57;74,51;91,55;60,01;44,04;121,1;00:46:28;1,28;1,95;5,5;4,29;26,56;16,22;16;21;81;72;2;72;442,43;42,2;0;
COCCO;4215;91;729;244;215;1110;8,47;20,58;137,97;88,91;64,22;49,25;131,12;00:46:28;1,52;2,11;5,78;5,09;26,33;17,3;9;22;73;64;4;64;342,78;41,52;0;
DORATIOTTO ;4596;99;763;298;242;1227;9,37;22,4;80,45;106,87;76,6;44,01;160,17;00:46:28;1,67;2,33;6,47;5,27;26,7;16,6;25;30;87;89;1;89;455,7;43,4;0;
GOZZI;3931;85;421;195;165;888;7,74;18,22;21,72;64,11;47,26;51,67;67,14;00:46:28;1,2;1,63;4,97;4,2;22,58;10,71;17;9;52;59;1;59;297,63;36,32;0;
LA ROSA ;4398;95;710;250;209;1234;8,85;20,82;29,15;100,3;66,47;47,95;96,38;00:46:28;1,51;2,28;5,67;4,76;28,06;16,14;22;16;73;70;1;70;470,91;43,35;0;
LELLA ;4653;100;870;301;286;1331;9,6;23,89;123,23;105,85;100,1;41,83;156,86;00:46:28;2,15;2,27;6,47;6,14;28,61;18,71;34;16;81;105;3;105;501,95;44,88;0;
MURONI;4787;103;855;265;213;1454;9,56;19,94;37,36;102,62;71,48;45,56;88,31;00:46:28;1,49;2,14;5,53;4,45;30,38;17,86;26;32;106;101;0;101;683,79;46,15;0;
PENNINGTON;5417;117;1091;253;270;1740;10,86;20,42;101,69;88,65;96,18;37,18;146,68;00:46:28;1,78;1,64;4,67;4,99;32,12;20,15;33;24;78;96;1;96;683;47,37;0;
PISANO;4304;93;576;217;167;939;8,46;18,03;75,56;76,68;62,86;44,55;104,47;00:46:28;1,46;1,78;5,05;3,88;21,81;13,38;22;9;53;67;1;67;338,58;35,13;0;
PITZALIS;4679;101;739;213;203;1212;9,25;18,65;203,04;65,26;77,72;41,93;139,55;00:46:28;1,66;1,39;4,55;4,33;25,91;15,78;25;15;65;60;6;60;382,76;39,48;0;
