;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1570;104;294;87;78;441;9,72;20,74;52,25;33,43;25,27;0;51,25;00:15:05;1,6;2,14;5,57;4,99;27,62;18,32;7,5;7,7;27,4;27,3;1,6;27,3;164,45;42,92;0;
BELLODI ;1429;95;147;79;69;340;8,83;20,51;0;27,17;21,52;0;22,56;00:15:05;1,51;1,9;5,52;4,83;23,82;10,26;6;6;29;22;0;22;124,55;39,04;0;
BIANCU;1612;107;340;88;80;451;9,97;20,49;99,15;37,55;25,42;0;67,25;00:15:05;1,58;2,33;5,45;4,98;27,96;21,08;5;10;20;26;3;26;137,28;43,74;0;
CETER;1496;99;380;113;101;467;9,78;27,45;134,25;48,64;37,81;0;105,56;00:15:05;2,53;3,25;7,56;6,73;31,21;25,39;10;13;31;29;3;29;130,36;49,15;0;
IOTTI;1421;94;172;78;61;301;8,6;17,98;0;27,38;12,42;0;26,08;00:15:05;0,87;1,93;5,47;4,29;21,18;12,11;2;4;21;18;0;18;128,41;34,96;0;
MURONI;1615;107;236;83;69;420;9,81;18,42;0,67;31,79;21,94;0;22,13;00:15:05;1,36;1,97;5,16;4,28;25,99;14,6;9;5;30;29;0;29;181,47;40,77;0;
PENNINGTON;1796;119;338;79;83;544;10,9;18,33;31,09;25,54;22,1;0;35,07;00:15:05;1,23;1,42;4,41;4,6;30,26;18,8;5;6;25;28;1;28;222,07;44,75;0;
PERALTA;1844;122;398;80;85;639;11,33;19,78;38,43;34,93;32,01;0;40,36;00:15:05;1,74;1,89;4,36;4,58;34,64;21,6;13;7;33;34;1;34;265,84;49,84;0;
PISANO;1470;97;260;81;68;371;9,09;20,6;29,71;33,55;22,04;0;49,5;00:15:05;1,5;2,28;5,49;4,61;25,22;17,66;6;8;24;27;2;27;151,52;40,65;0;
PITZALIS;1326;88;114;68;60;239;8,04;18,13;12,37;24,24;16,72;0;28,5;00:15:05;1,26;1,83;5,1;4,53;18,03;8,56;2;7;20;21;0;21;78,43;31,61;0;
RAGATZU;1686;112;558;122;109;638;10,87;25,72;176,86;43,54;40,7;0;115,52;00:15:05;2,41;2,58;7,21;6,45;37,85;33,11;17;11;41;39;6;39;224,52;54,71;0;
