;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4774;103;715;267;236;1261;9,61;20,95;44,74;98,57;78,66;0;119,36;00:46:30;1,64;2,07;5,61;4,93;26,19;14,74;24,3;22,8;77,9;79,5;0,9;79,5;473,31;41,38;0;
BIANCU;5044;108;895;308;276;1486;10,29;22,61;46,07;117,78;89,85;0;158,77;00:46:30;1,78;2,34;6,1;5,47;29,46;17,75;32;29;94;91;1;91;596,7;45,79;0;
DALLA BERNARDINA ;4140;89;380;232;183;891;8,22;19,29;7,59;91,02;57,91;0;56,77;00:46:30;1,4;2,2;5,6;4,42;21,52;9,18;12;15;69;58;0;58;271,91;35,34;0;
DORATIOTTO ;5110;110;710;279;267;1380;10,3;21,09;60,03;87,57;81,68;0;137,23;00:46:30;1,6;1,71;5,47;5,22;27;13,89;24;18;72;83;2;83;464,26;42,88;0;
LA ROSA ;4530;97;587;279;229;1114;9,13;21,1;20,6;97,88;66,3;0;93,87;00:46:30;1,46;2,16;6,16;5,06;24,6;12,96;19;21;70;71;0;71;444,38;39,53;0;
MASTINO;4563;98;642;284;266;1237;9,42;24;72,04;113,56;103,4;0;142,69;00:46:30;2,27;2,49;6,23;5,83;27,12;14,08;36;28;90;112;1;112;387,93;43,41;0;
MURONI;4878;105;806;269;222;1397;9,81;20,82;18,1;105,24;75,77;0;100,23;00:46:30;1,55;2,16;5,52;4,54;28,64;16,52;25;25;89;89;0;89;577,86;44,36;0;
OGUNSEYE;4712;101;739;268;233;1230;9,51;21,26;78,25;102,37;80,39;0;146,44;00:46:30;1,71;2,17;5,69;4,95;26,11;15,68;27;23;71;75;2;75;468,69;41,1;0;
PARIGI;5261;113;1070;277;242;1504;10,5;19,88;46,11;99,57;77,79;0;145,33;00:46:30;1,48;1,89;5,26;4,59;28,59;20,34;24;26;77;67;1;67;670,25;43,78;0;
PENNINGTON;5321;114;884;262;273;1498;10,69;20,76;90,87;90,88;96,21;0;132,78;00:46:30;1,81;1,71;4,92;5,13;28,16;16,61;23;23;77;90;2;90;530,4;43,24;0;
PISANO;4180;90;436;215;170;867;8,26;18,68;7,7;79,8;57,29;0;79,47;00:46:30;1,37;1,91;5,14;4,06;20,74;10,43;21;20;70;59;0;59;320,76;34,37;0;
