;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1651;110;157;84;82;429;9,88;15,86;39,97;24,41;31,34;37,96;51,18;00:15:00;1,87;1,45;5,03;4,89;25,79;9,45;6,7;4,3;20;23,3;1,2;23,3;159,33;40,49;27,85;
ARBOLEDA;1769;118;207;118;118;501;10,97;20,32;61,91;25,09;47,44;35,87;77,62;00:15:00;2,68;1,42;6,66;6,69;28,3;11,68;9;4;23;36;1;36;141,05;44,93;31,62;
BIANCU;1845;123;123;93;86;493;10,98;15,46;15,82;29,31;28,09;32,49;49,83;00:15:00;1,52;1,59;5,02;4,67;26,74;6,69;4;5;22;21;0;21;228,28;42,59;25,21;
BRIGNANI;1618;108;155;86;76;424;9,74;16,85;43,91;25,8;31,63;36,83;47,55;00:15:00;1,96;1,59;5,31;4,71;26,2;9,61;7;6;25;26;2;26;129,09;41,41;26,85;
EMERSON;1450;97;131;43;47;304;8,15;9,1;4,74;6,56;11,43;44,28;16,12;00:15:00;0,79;0,45;2,96;3,26;20,99;9,06;0;0;8;12;0;12;121,63;31,27;25,52;
GIANDONATO;1411;94;36;57;52;283;8,09;11,31;1,41;11,39;16,39;43,81;17,68;00:15:00;1,16;0,81;4,07;3,69;20,07;2,55;4;2;19;12;0;12;92,94;32,63;24,58;
LELLA ;1768;118;142;87;88;503;10,73;17,72;37,37;34,54;43,94;33,46;50,64;00:15:00;2,48;1,95;4,93;5;28,47;8,03;8;4;17;26;1;26;213,32;43,29;27,58;
PALESI;1582;105;212;65;73;435;9,28;13,84;13,76;17,13;24,37;43,15;31,84;00:15:00;1,54;1,08;4,09;4,6;27,5;13,41;8;6;17;24;0;24;179,17;41,33;25,62;
RAGATZU;1685;112;199;80;83;423;10;15,1;85,44;17,96;35,16;34,26;65,96;00:15:00;2,09;1,07;4,77;4,9;25,09;11,82;9;4;16;26;3;26;146,49;39,01;29,73;
TRAVAGLINI;1694;113;178;85;76;439;10,13;16,02;36,14;30,31;31,2;37,79;58,64;00:15:00;1,84;1,79;5,05;4,49;25,92;10,49;8;4;23;22;2;22;183,96;41,15;29,11;
UDHO;1691;113;188;125;117;484;10,71;22,86;99,19;45,98;43,79;37,66;95,92;00:15:00;2,59;2,72;7,42;6,94;28,63;11,14;10;8;30;28;3;28;157,35;47,33;32,69;
